"ARI_Rating","BIS_Rating","CDR_Rating","DKC_Rating","FRS_Rating","GNB_Rating","IOW_Rating","OAK_Rating","QDC_Rating","SDG_Rating","SPK_Rating","SXF_Rating","TSC_Rating","ARI_Wins","BIS_Wins","CDR_Wins","DKC_Wins","FRS_Wins","GNB_Wins","IOW_Wins","OAK_Wins","QDC_Wins","SDG_Wins","SPK_Wins","SXF_Wins","TSC_Wins","SEED1","SEED2","SEED3","SEED4","SEED5","SEED6","SEED7","SEED8","SEMI_LOSER_1","SEMI_LOSER_2","IFL_RU","IFL_CHAMP","WeeklyWinner1","WeeklyWinner2","WeeklyWinner3","WeeklyWinner4","WeeklyWinner5","WeeklyWinner6"
1772.83956962258,1351.1576087125,1369.32986156063,1429.9798281345,1429.78106032801,1509.82600176414,1576.09010484672,1408.73358926259,1604.60784331607,1434.46458766044,1474.14899182095,1647.13978649502,1491.90116547586,13,3,5,5,6,7,6,5,10,9,7,9,6,"ARI","QDC","SXF","SDG","SPK","GNB","IOW","TSC","SPK","SXF","QDC","ARI","DKC","OAK","SDG","SXF",NA,NA
1723.71168164041,1327.52523727479,1344.60405309463,1478.18381038746,1446.24701041716,1644.46174642125,1596.63715331447,1364.81680162052,1518.14631798359,1418.21942926611,1449.82557049384,1676.83935683694,1510.78183024882,11,2,3,8,7,13,7,2,6,8,7,10,7,"GNB","ARI","SXF","DKC","SDG","TSC","FRS","SPK","DKC","SXF","ARI","GNB","FRS","IOW","SDG","BIS",NA,NA
1709.1333383876,1364.44474879275,1369.65140253044,1437.06486379794,1372.81513769335,1565.59205715366,1714.16198276484,1364.04492156553,1529.66358730624,1406.36236800775,1455.48460787484,1677.06010046442,1534.52088266063,10,4,5,6,3,9,12,2,7,7,7,10,9,"IOW","ARI","SXF","TSC","GNB","SPK","QDC","SDG","GNB","SXF","ARI","IOW","DKC","IOW","CDR","BIS",NA,NA
1730.11502148085,1373.40032685924,1358.65379369304,1366.04879158781,1426.27811201884,1521.34143271319,1656.57223300537,1397.20569468614,1562.93283960397,1459.12506103156,1385.90070537371,1692.20997751286,1570.21600943342,10,4,4,2,6,8,10,4,9,10,3,11,10,"SXF","TSC","ARI","IOW","SDG","QDC","GNB","FRS","IOW","TSC","SXF","ARI","DKC","IOW","SDG","SXF",NA,NA
1672.95762714043,1350.90980253797,1353.32868246542,1368.87125794385,1443.95399387109,1528.86722397923,1676.41994821975,1523.55867481346,1542.50758270663,1408.60629427368,1385.52452855944,1658.65619106524,1585.83819142381,9,3,4,2,7,7,10,9,8,7,3,10,12,"TSC","IOW","SXF","ARI","OAK","QDC","SDG","GNB","GNB","SXF","OAK","IOW","FRS","OAK","SDG","SXF",NA,NA
1757.39592423694,1310.03084507495,1353.16783488923,1447.39089229747,1406.58971775865,1545.66568444341,1671.79537227192,1476.28133126603,1510.5820127532,1355.65812877534,1455.52563723085,1668.73976320892,1541.17685479309,12,1,4,6,5,8,11,9,6,4,7,9,9,"ARI","IOW","OAK","TSC","SXF","GNB","SPK","QDC","GNB","IOW","SXF","ARI","FRS","OAK","SDG","SXF",NA,NA
1685.82919147239,1348.12014993355,1297.72672529618,1452.64581454151,1490.84577650495,1542.50567486798,1737.53935847885,1449.97823515409,1594.57770137524,1354.43089395659,1399.29940837768,1647.27607692114,1499.22499211985,10,3,1,7,10,7,14,6,9,4,4,9,7,"ARI","FRS","QDC","SXF","TSC","DKC","GNB","OAK","OAK","SXF","GNB","QDC","DKC","IOW","SDG","SXF",NA,NA
1665.75850470804,1352.93263202685,1313.2439791257,1416.21153769807,1373.89517296837,1532.55865174399,1717.65563033893,1398.92108092977,1552.6370942831,1445.12118275461,1452.30830950688,1733.64733315018,1545.10888976552,9,3,2,5,3,9,13,4,8,8,7,12,8,"IOW","SXF","ARI","GNB","SDG","TSC","QDC","SPK","TSC","SDG","IOW","SXF","DKC","IOW","CDR","SXF",NA,NA
1764.4597380189,1309.56003526499,1333.00191247485,1449.16573288367,1429.36154241619,1498.14824673979,1665.34358405827,1433.10588305127,1599.13926780387,1429.96100114159,1422.32821103432,1641.45942534524,1524.96541876705,12,1,3,7,6,6,10,6,11,8,5,8,8,"ARI","QDC","IOW","TSC","SXF","SDG","DKC","OAK","SXF","QDC","IOW","ARI","DKC","IOW","SDG","SXF",NA,NA
1735.1908266417,1390.77459603151,1354.07294384968,1404.21902780766,1495.15263030764,1522.78142354971,1590.94169975549,1432.46946088027,1558.65391310923,1418.54164011892,1399.93661187015,1693.81844850118,1503.44677657686,12,5,4,4,7,8,6,6,9,7,4,12,7,"SXF","ARI","QDC","GNB","SDG","FRS","TSC","IOW","IOW","SDG","ARI","FRS","FRS","IOW","SDG","SXF",NA,NA
1703.09439845106,1370.0289953328,1352.58249917969,1391.62724796609,1415.4331715334,1516.21754035044,1701.70760430165,1430.1702473545,1554.4003765079,1427.97549476818,1462.68215035891,1635.73400023655,1538.34627265883,10,4,4,3,5,7,11,6,8,8,8,8,9,"IOW","ARI","TSC","SPK","QDC","SXF","SDG","GNB","SXF","QDC","ARI","IOW","FRS","IOW","SDG","SXF",NA,NA
1702.57361532196,1347.13031090146,1316.34337359263,1438.75055195224,1444.51590289253,1574.95330572447,1685.33639479352,1411.1907974727,1564.04551845865,1359.65022351037,1421.0996668719,1717.3067078519,1517.10362965566,11,3,2,5,7,10,11,5,9,4,5,11,8,"ARI","SXF","IOW","GNB","QDC","TSC","FRS","DKC","DKC","GNB","IOW","SXF","FRS","IOW","CDR","BIS",NA,NA
1740.29493955007,1326.40764039479,1330.34377778279,1453.36402557785,1373.28191574569,1539.96387043791,1638.07123033188,1484.17519297101,1541.15862921462,1421.3038979242,1459.01850931308,1677.44493502601,1515.17143473012,11,2,3,7,3,8,9,9,7,8,7,10,7,"ARI","SXF","OAK","IOW","SDG","GNB","DKC","TSC","GNB","IOW","SXF","ARI","FRS","OAK","SDG","SXF",NA,NA
1742.75415977374,1366.47395678584,1335.28134302684,1447.59830193703,1425.83145886829,1565.09272944189,1602.42889491642,1441.03661190604,1522.85274614468,1449.10620758235,1351.11252772891,1679.69864869166,1570.73241219631,13,4,3,6,6,10,6,6,7,10,1,11,8,"ARI","SXF","GNB","SDG","TSC","QDC","FRS","IOW","SXF","GNB","IOW","TSC","FRS","IOW","SDG","SXF",NA,NA
1758.59765828208,1352.25049114368,1384.98558989706,1413.72854841189,1413.33181593832,1526.29091800659,1737.38048151843,1427.80497299924,1526.74418626561,1368.98309847171,1404.50242498039,1676.14293795532,1509.25687512968,12,3,6,5,5,8,14,6,6,5,4,10,7,"ARI","SXF","GNB","TSC","CDR","QDC","OAK","DKC","QDC","TSC","SXF","ARI","DKC","IOW","SDG","SXF",NA,NA
1687.53428377524,1437.07386320241,1354.33501637503,1381.78059842065,1377.9232172534,1483.44363889129,1648.20952244611,1495.96632929179,1580.99150564929,1375.78716857697,1415.58337892649,1692.51114871211,1568.8603274792,10,7,4,3,3,5,10,10,10,5,5,10,9,"SXF","ARI","IOW","QDC","OAK","TSC","BIS","SPK","BIS","QDC","TSC","SXF","DKC","OAK","SDG","BIS",NA,NA
1738.00978477222,1432.69614641509,1333.48064967773,1478.08003796278,1397.41742193512,1493.19218361023,1656.44951055909,1363.25645613012,1515.35611752996,1407.05091262578,1450.83865057972,1721.96226857713,1512.20985862502,12,8,3,8,4,6,10,2,6,7,7,11,7,"ARI","SXF","IOW","BIS","DKC","SPK","TSC","SDG","DKC","IOW","ARI","SXF","DKC","IOW","SDG","SXF",NA,NA
1717.32723559906,1313.67332384925,1296.93813914954,1404.06281035966,1465.51116859309,1546.5098938452,1678.6940675545,1432.77663754208,1562.3061843825,1411.34609352778,1414.92681450923,1665.54453551944,1590.38309456868,10,1,1,4,7,9,12,6,9,7,5,10,10,"IOW","ARI","SXF","TSC","QDC","GNB","SDG","FRS","FRS","SXF","TSC","ARI","FRS","IOW","SDG","SXF",NA,NA
1659.25471696299,1331.00390429528,1354.29866701998,1381.86843595251,1432.50764559609,1496.61572929243,1683.44274050396,1443.81408630056,1629.89649485833,1359.39952724025,1452.80172495303,1692.29740061922,1582.79892540537,8,2,4,3,6,6,12,7,11,4,6,11,11,"IOW","QDC","SXF","TSC","ARI","OAK","GNB","SPK","SPK","TSC","SXF","QDC","FRS","IOW","SDG","SXF",NA,NA
1726.17564806558,1292.93873163197,1372.16753106752,1471.68662446094,1403.34298855536,1495.64730037983,1734.37570534257,1438.6503291637,1593.39151618091,1381.42455302687,1400.11631783702,1643.87092412541,1546.21182916233,10,0,5,8,5,5,14,7,11,5,4,8,9,"QDC","ARI","TSC","SXF","DKC","OAK","CDR","GNB","GNB","TSC","SXF","ARI","FRS","IOW","CDR","SXF",NA,NA
1714.69032148126,1312.89837941511,1352.62009834131,1434.9640186878,1356.38870960627,1593.00600102985,1662.382241875,1454.65173782212,1563.32937164291,1389.44911685515,1431.78979749473,1700.02227250121,1533.80793224728,11,1,4,6,2,11,11,8,9,5,6,10,7,"IOW","ARI","GNB","SXF","QDC","OAK","TSC","DKC","IOW","GNB","TSC","SXF","DKC","IOW","CDR","SXF",NA,NA
1741.51457744186,1415.55702073623,1391.65670172846,1453.20753481383,1372.76476295757,1541.79338174774,1659.30786366182,1397.07747138431,1470.82609021015,1392.03136097184,1425.22047671149,1679.39290593275,1559.64985070196,11,7,6,7,3,9,10,4,4,6,5,10,9,"ARI","SXF","IOW","GNB","TSC","BIS","DKC","CDR","TSC","IOW","SXF","ARI","DKC","IOW","CDR","BIS",NA,NA
1743.14976549948,1355.41868600567,1318.06398363529,1421.57180382975,1541.67979216195,1475.15604798307,1658.93784839308,1405.00273817568,1582.36355298007,1402.76605458487,1403.48511748515,1645.72514045266,1546.67946781329,11,3,2,5,12,5,11,5,9,6,4,9,9,"FRS","ARI","IOW","SXF","QDC","TSC","SDG","OAK","TSC","QDC","FRS","ARI","FRS","IOW","CDR","SXF",NA,NA
1721.01279814705,1391.66407163652,1314.88701851724,1441.01668643399,1434.03951452807,1536.75574028463,1603.97934664671,1442.25736621368,1531.28576806531,1406.01126122651,1425.61115181919,1728.44821383231,1523.03106164879,11,5,2,6,7,8,8,6,7,7,5,12,7,"SXF","ARI","IOW","GNB","FRS","TSC","QDC","SDG","TSC","GNB","ARI","SXF","DKC","IOW","SDG","SXF",NA,NA
1716.52959937332,1353.60050022359,1313.41065059764,1390.25123969733,1478.23663012917,1513.48975145485,1593.01449124288,1446.12193397616,1638.20742201586,1353.0763579841,1389.76941216647,1714.41858625943,1599.87342387919,9,3,2,3,9,7,7,7,13,4,3,12,12,"QDC","SXF","TSC","ARI","FRS","GNB","IOW","OAK","QDC","TSC","SXF","ARI","FRS","IOW","CDR","SXF",NA,NA
1732.34669654006,1336.09368417432,1349.34858449868,1405.72258512497,1394.57690543528,1541.73285406022,1629.22236164436,1492.77746652556,1557.08046389489,1376.60519007023,1474.32544390351,1707.14707762316,1503.02068550477,10,2,4,4,4,8,8,10,9,5,8,12,7,"SXF","ARI","OAK","QDC","GNB","IOW","SPK","TSC","IOW","GNB","SXF","ARI","DKC","OAK","SDG","SXF",NA,NA
1706.91691239198,1315.16250755449,1318.92364372553,1401.05839784684,1425.72410704432,1592.87316601861,1651.68740267723,1463.89611081682,1544.22038689609,1415.87271836182,1465.21258923363,1678.30803851068,1520.14401792195,11,1,2,4,6,12,10,7,7,7,7,9,8,"GNB","ARI","IOW","SXF","TSC","SDG","QDC","OAK","OAK","QDC","IOW","SXF","DKC","IOW","SDG","SXF",NA,NA
1703.84681953303,1332.19995117238,1333.11285731832,1400.03515559061,1413.09274103681,1565.75392141698,1669.90145746035,1465.18078241552,1585.45265647419,1341.53312246396,1519.42416017874,1666.91239569811,1503.55397824099,11,2,3,4,5,10,9,8,10,3,10,10,6,"ARI","SXF","QDC","SPK","GNB","IOW","OAK","TSC","TSC","SPK","SXF","IOW","DKC","IOW","SDG","SXF",NA,NA
1736.55674631987,1376.42663034269,1361.37910676103,1383.03186183463,1419.85347087118,1492.93293428713,1652.19012241323,1498.72245417775,1540.28507434044,1424.88376349098,1383.91486555223,1724.3023784397,1505.52059016915,10,4,4,3,6,6,10,9,8,8,3,13,7,"SXF","IOW","ARI","OAK","QDC","SDG","TSC","FRS","OAK","IOW","SXF","ARI","FRS","IOW","SDG","SXF",NA,NA
1719.00729301949,1352.23964488644,1358.69594364178,1437.2464515919,1475.887107303,1554.04485416156,1713.49057785573,1483.64601697417,1507.21110891529,1337.86903156337,1436.77628109881,1591.03256068436,1532.85312730409,11,3,4,6,8,10,12,8,6,3,6,5,9,"IOW","ARI","GNB","TSC","FRS","OAK","QDC","DKC","OAK","FRS","ARI","IOW","FRS","IOW","SDG","BIS",NA,NA
1749.42782713002,1312.62180417158,1348.1719991395,1422.98432979297,1427.28857952478,1583.64821932065,1611.42260242733,1428.51890622568,1512.67071122526,1379.4024716983,1437.8241874035,1705.38518248977,1580.63317845065,11,1,4,5,6,10,8,6,6,5,6,12,11,"SXF","TSC","ARI","GNB","IOW","OAK","SPK","QDC","GNB","TSC","SXF","ARI","FRS","IOW","SDG","SXF",NA,NA
1749.99633589007,1311.18802117499,1411.17333111623,1398.83065940147,1398.32917838299,1495.49313045694,1709.09500804024,1479.85603183807,1538.7895767742,1413.32523718401,1414.06191040013,1657.02253921636,1522.8390391243,11,1,7,4,4,6,13,8,8,7,5,9,8,"IOW","ARI","SXF","OAK","QDC","TSC","CDR","SDG","OAK","SXF","IOW","ARI","DKC","IOW","CDR","SXF",NA,NA
1781.57089974789,1369.0958160103,1339.50486622055,1418.7831703758,1453.36412352521,1552.77467863654,1659.07969106305,1408.99450298651,1558.35591506733,1355.40886629692,1418.47714664457,1679.59428230378,1504.99604012154,14,4,3,5,8,9,9,5,7,4,5,11,7,"SXF","IOW","GNB","FRS","QDC","TSC","OAK","SPK","SXF","GNB","QDC","IOW","DKC","IOW","CDR","SXF",NA,NA
1718.139698555,1327.3590169471,1331.8685110152,1452.75269323856,1373.39986583316,1484.36668450931,1702.55856338705,1429.67234460923,1607.67382339792,1458.96909456633,1368.09048535449,1717.91181291276,1527.2374046739,11,2,3,7,3,5,13,6,10,10,2,11,8,"IOW","SXF","ARI","QDC","SDG","TSC","DKC","OAK","IOW","ARI","QDC","SXF","DKC","IOW","SDG","SXF",NA,NA
1743.20453533259,1329.6504638865,1425.70365577473,1423.00856824109,1467.01453517273,1501.99594585048,1640.07837810848,1456.10843791507,1506.07331910235,1367.20948447839,1396.20625524361,1680.24504946425,1563.50137042972,11,2,8,5,8,6,9,8,6,4,4,10,10,"ARI","TSC","SXF","IOW","FRS","CDR","OAK","QDC","IOW","TSC","SXF","ARI","DKC","IOW","CDR","SXF",NA,NA
1715.62439989581,1351.14206751144,1377.55780867315,1351.69018212464,1448.28172652396,1525.78163458312,1697.69993592075,1450.14339240647,1514.6752465549,1437.19040303831,1348.80220952799,1733.83801651544,1547.57297572403,11,3,5,1,7,8,12,7,6,9,1,12,9,"IOW","SXF","ARI","TSC","SDG","GNB","OAK","FRS","TSC","ARI","IOW","SXF","FRS","IOW","SDG","SXF",NA,NA
1702.80704803114,1330.25056982777,1297.12004506252,1425.73031748258,1446.78653597528,1540.76942343081,1721.87591800689,1435.06046688088,1546.51493689093,1401.86248014029,1403.48055249502,1694.7087443157,1553.0329604602,10,2,1,5,7,9,12,6,8,7,4,11,9,"IOW","SXF","ARI","TSC","GNB","QDC","FRS","SDG","TSC","ARI","SXF","IOW","FRS","OAK","SDG","SXF",NA,NA
1729.86202420141,1354.42906593171,1339.72842031254,1412.16801572755,1473.31192872403,1515.99903516216,1665.53721575617,1453.2280772938,1603.66764757927,1398.46547809983,1402.91909873776,1654.53577448316,1496.14821699062,12,3,3,4,8,8,11,7,8,7,4,10,6,"ARI","IOW","SXF","GNB","QDC","FRS","OAK","SDG","FRS","IOW","ARI","QDC","FRS","IOW","SDG","SXF",NA,NA
1677.29267606169,1350.77231665901,1395.94995914474,1412.69126303812,1478.77251674597,1521.66070548661,1649.03885157785,1397.68059197157,1528.85193159846,1434.2770761827,1431.21882980993,1685.07130075978,1536.72197996357,10,3,6,4,8,8,8,4,7,9,5,11,8,"SXF","ARI","SDG","GNB","TSC","IOW","FRS","QDC","FRS","TSC","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1681.4028399372,1316.93609040252,1408.05470171646,1446.02310828029,1427.99191438803,1511.82075864842,1671.12630607848,1482.16202080173,1546.96683803299,1316.44863987125,1402.14024007435,1747.27512680175,1541.65141396654,8,1,7,6,6,7,11,8,8,2,4,13,10,"SXF","IOW","TSC","ARI","QDC","OAK","CDR","GNB","OAK","IOW","ARI","SXF","FRS","IOW","CDR","SXF",NA,NA
1714.80459152358,1425.95813454395,1337.02093939843,1420.40506967015,1351.16459099806,1541.57705314491,1642.7612421336,1444.43044388513,1546.57090366647,1338.90200116327,1441.76172922368,1690.18052041771,1604.46277923105,11,7,3,5,2,9,7,7,7,3,6,12,12,"TSC","SXF","ARI","GNB","IOW","BIS","QDC","OAK","QDC","ARI","TSC","IOW","DKC","IOW","SDG","SXF",NA,NA
1738.17310377198,1390.39303879266,1333.28439713128,1366.51593273896,1441.49891673127,1500.80673679033,1647.74264499476,1438.13216029171,1556.42574371948,1472.02177133542,1417.7889716561,1628.47504613773,1568.74153490831,11,5,3,2,7,7,10,6,9,10,5,7,9,"ARI","IOW","SDG","TSC","QDC","GNB","SXF","FRS","SXF","SDG","TSC","ARI","DKC","IOW","SDG","BIS",NA,NA
1709.2200493445,1353.98026289462,1350.6382472318,1506.20895979819,1390.79966365653,1482.55466474014,1648.64296112156,1464.86581190792,1570.88200888208,1397.12477447594,1469.19730143735,1668.9685829983,1486.91671051105,9,3,4,8,4,5,10,8,10,6,8,10,6,"IOW","SXF","QDC","ARI","SPK","DKC","OAK","TSC","IOW","SXF","DKC","ARI","FRS","OAK","SDG","SXF",NA,NA
1717.73636404121,1351.21038367334,1355.55050676188,1453.88395611868,1390.79085060304,1476.94293260069,1732.27177003856,1411.09392051188,1511.26490043523,1393.60463348796,1418.49674103033,1719.19773307895,1567.95530661826,11,3,4,7,4,5,13,5,6,6,5,12,10,"IOW","SXF","ARI","TSC","DKC","QDC","SDG","OAK","TSC","ARI","SXF","IOW","DKC","IOW","SDG","SXF",NA,NA
1729.41599004114,1460.70771328164,1350.28304128267,1455.51096493847,1425.8524438602,1477.7916977616,1660.27841379476,1376.89865482184,1583.10976857233,1407.38258645904,1483.39767930914,1617.60945670057,1471.76158817659,10,8,4,7,6,5,10,3,10,7,9,7,5,"IOW","QDC","ARI","SPK","BIS","SDG","SXF","DKC","BIS","QDC","IOW","ARI","DKC","IOW","CDR","BIS",NA,NA
1704.56276198577,1353.48842121628,1362.26340928372,1493.1225123315,1464.08411101555,1545.45730543358,1636.65137883833,1440.16015001425,1529.41155771212,1423.72622140172,1360.0045630344,1694.32256760772,1492.74503912507,10,3,4,9,8,9,9,6,7,8,2,10,6,"SXF","ARI","GNB","IOW","DKC","SDG","FRS","QDC","IOW","GNB","ARI","SXF","DKC","IOW","SDG","SXF",NA,NA
1692.73005197235,1313.49544901465,1334.86752541995,1455.73097838807,1457.54632911559,1543.58118276591,1669.79156974707,1390.85956299185,1571.2596951047,1417.84388321121,1422.22602483533,1672.67019559415,1557.39755083917,10,1,3,7,8,9,11,4,9,7,5,8,9,"IOW","ARI","TSC","QDC","GNB","FRS","SXF","DKC","IOW","QDC","TSC","SXF","DKC","OAK","SDG","SXF",NA,NA
1695.46772821665,1350.1622603322,1333.82221279651,1467.25278126696,1424.56915630398,1530.16552714788,1649.3237838286,1397.76399158493,1594.41779920784,1418.37422550209,1440.16052053764,1670.82224026421,1527.69777201052,8,3,3,7,6,7,10,4,11,8,6,10,8,"QDC","SXF","IOW","TSC","ARI","SDG","DKC","GNB","GNB","IOW","SXF","ARI","FRS","IOW","SDG","SXF",NA,NA
1694.44837893881,1350.84451960092,1341.26960143869,1466.24477482093,1421.7882764342,1511.3367413052,1679.86661419732,1478.1002407401,1518.59967241088,1318.65996830243,1424.46990354304,1753.30814074029,1541.0631665272,9,3,3,8,6,7,10,8,7,2,5,14,9,"IOW","ARI","TSC","DKC","OAK","QDC","GNB","FRS","OAK","TSC","ARI","IOW","DKC","IOW","SDG","SXF",NA,NA
1723.75263817955,1372.15307025361,1374.24920020591,1451.8691290228,1434.30535430508,1520.99444197181,1730.79980119635,1341.67019186794,1476.28982490991,1448.55131025527,1452.25655863352,1672.95678553185,1500.15169266641,11,4,5,7,6,8,13,1,4,9,7,10,6,"IOW","ARI","SXF","SDG","GNB","SPK","DKC","TSC","SDG","SXF","ARI","IOW","FRS","IOW","SDG","SXF",NA,NA
1718.05523414463,1368.73300112324,1374.99945303876,1415.53197614405,1441.35683518034,1523.5346458568,1719.14751778835,1438.43175885743,1585.88646123656,1473.04889235086,1414.47834428541,1624.75166834931,1402.04421064425,11,4,5,5,7,8,12,6,10,10,5,7,1,"IOW","ARI","QDC","SDG","GNB","SXF","FRS","OAK","SXF","SDG","ARI","IOW","FRS","IOW","SDG","BIS",NA,NA
1724.36016382748,1330.60923618996,1335.07109195752,1419.84795497723,1398.88620324168,1509.9269215639,1713.76107803873,1457.97088268001,1497.48127928007,1419.08423723543,1371.72756219615,1750.2231524333,1571.05023537853,11,2,3,5,5,7,12,7,5,8,2,14,10,"IOW","ARI","TSC","SDG","OAK","GNB","FRS","DKC","OAK","TSC","ARI","IOW","FRS","IOW","SDG","SXF",NA,NA
1648.15642799699,1349.23532305408,1352.09445034164,1360.93463819362,1470.85884717647,1529.65101084434,1713.43581916782,1513.71318777705,1593.86237828349,1449.23746179041,1418.52897542778,1585.61715401454,1514.67432493176,7,3,4,2,8,7,12,10,11,10,5,5,7,"IOW","QDC","OAK","SDG","FRS","ARI","GNB","TSC","GNB","FRS","ARI","IOW","FRS","IOW","SDG","BIS",NA,NA
1675.22213090592,1290.92515589205,1369.82941847145,1466.85795723902,1399.17841922161,1513.75368641986,1605.13853413676,1468.74218959762,1584.98309339345,1461.26439671939,1433.2325409527,1713.57283556627,1517.29964048389,9,0,5,7,4,7,8,8,9,10,6,11,7,"SXF","SDG","ARI","QDC","IOW","OAK","DKC","GNB","DKC","ARI","QDC","SXF","DKC","IOW","SDG","SXF",NA,NA
1722.8037121439,1371.19252217378,1337.16465214741,1517.89044204801,1412.78737605231,1589.84497824641,1644.36104586117,1434.23045243227,1528.24769896103,1375.26830730276,1431.82063762424,1609.78175499675,1524.60641900997,10,4,3,10,5,11,9,6,7,5,6,7,8,"GNB","DKC","ARI","IOW","TSC","QDC","SXF","OAK","GNB","DKC","IOW","ARI","DKC","IOW","SDG","SXF",NA,NA
1759.23181623216,1371.49162811739,1414.43254102965,1439.07675780998,1436.24183903358,1483.31853554961,1581.4693389479,1398.90307346997,1607.82415009489,1400.50013930307,1417.42588500507,1716.87016803325,1473.2141263735,12,4,7,6,6,6,6,4,11,7,5,12,5,"ARI","SXF","QDC","CDR","SDG","GNB","DKC","IOW","CDR","QDC","SXF","ARI","DKC","IOW","CDR","SXF",NA,NA
1639.01607620165,1369.1001916387,1319.24864119191,1416.28812674817,1426.61014773955,1525.81698335388,1698.50692899882,1441.89541141994,1570.29994605856,1391.62912796394,1455.36832559358,1705.16952222144,1541.05056986988,7,4,2,5,6,8,13,6,8,6,6,11,9,"IOW","SXF","TSC","QDC","GNB","ARI","SDG","SPK","SPK","TSC","QDC","SXF","DKC","IOW","SDG","SXF",NA,NA
1780.87623197805,1368.32973631531,1409.02048391964,1385.78087388573,1468.87579030406,1496.08962036492,1600.55155743769,1400.31364047084,1565.36819327546,1420.11277629546,1372.78365964759,1711.01014017229,1520.88729493296,14,4,7,3,9,6,7,4,8,8,2,11,8,"SXF","FRS","TSC","QDC","SDG","CDR","IOW","GNB","IOW","TSC","QDC","SXF","FRS","IOW","SDG","SXF",NA,NA
1716.09134313522,1387.39446022503,1300.60629487977,1448.97532045046,1421.71744278369,1589.960498553,1677.09201318699,1403.69700314168,1519.1650532609,1439.33896961668,1439.69772174386,1701.50586673288,1454.75801128982,11,5,1,7,6,9,11,4,6,9,6,12,4,"SXF","IOW","ARI","GNB","SDG","DKC","SPK","FRS","SXF","ARI","IOW","GNB","FRS","IOW","SDG","SXF",NA,NA
1775.53605378459,1290.99096280482,1330.62790153087,1386.44471333362,1498.82548973693,1525.09488365754,1684.13298251577,1379.59714340596,1553.03031845448,1505.66803182911,1456.04474403182,1636.39356246182,1477.61321145267,13,0,3,3,9,8,11,3,8,12,7,9,5,"ARI","SDG","IOW","SXF","FRS","QDC","GNB","SPK","FRS","SDG","IOW","ARI","FRS","IOW","SDG","SXF",NA,NA
1663.77484834489,1373.18981884192,1295.94151961272,1488.01405422728,1446.93413888859,1548.64641734282,1652.15366582637,1381.43351645575,1499.4668772901,1447.88133258195,1484.41502825011,1708.29861944789,1509.8501618896,8,4,1,9,7,10,9,3,5,8,9,11,7,"SXF","GNB","SPK","DKC","IOW","ARI","SDG","TSC","SDG","ARI","IOW","SXF","FRS","IOW","SDG","SXF",NA,NA
1718.97774288008,1292.39345436521,1353.73036534167,1378.26065649268,1423.76642546414,1553.85499211152,1656.74435022488,1433.94260709414,1594.66411189481,1433.23196467688,1402.20671339959,1717.58821907574,1540.63839597867,11,0,4,3,6,9,10,6,10,8,4,11,9,"ARI","SXF","IOW","QDC","TSC","GNB","SDG","FRS","QDC","IOW","ARI","SXF","FRS","IOW","SDG","SXF",NA,NA
1711.97900826641,1406.65210281237,1359.51646255175,1506.4811620155,1403.33948248269,1459.46586715014,1693.42634843377,1453.22500933003,1523.03195365505,1386.45861747927,1408.12819064928,1689.33955102044,1498.95624315329,11,6,4,9,5,4,10,7,7,6,4,11,7,"SXF","ARI","IOW","DKC","TSC","QDC","OAK","SDG","DKC","ARI","SXF","IOW","FRS","IOW","SDG","SXF",NA,NA
1706.14480403317,1331.34010132929,1405.31886491493,1454.03585689642,1376.87375361322,1555.18658277714,1715.77959135196,1428.37312238751,1515.54254774216,1401.0645482757,1479.75015780508,1639.58116968938,1491.00889818402,10,2,7,7,3,9,12,6,6,6,9,8,6,"IOW","ARI","GNB","SPK","SXF","DKC","CDR","TSC","SXF","GNB","ARI","IOW","FRS","IOW","CDR","SXF",NA,NA
1673.01334190009,1415.39900400051,1339.01211865684,1328.81683418184,1434.04067546111,1548.20171822886,1662.57597814876,1414.08504213864,1611.63035299337,1502.40505264135,1351.75145936919,1700.07314218822,1518.99527909123,9,6,3,0,7,9,10,5,11,12,1,10,8,"SDG","QDC","SXF","IOW","GNB","ARI","TSC","FRS","SDG","QDC","IOW","SXF","FRS","IOW","SDG","SXF",NA,NA
1773.13492531886,1388.26429220795,1388.82744091795,1380.90292340395,1454.64079409756,1502.56765669246,1673.75819957627,1379.97022171707,1530.48085261894,1421.24923689885,1407.67304873401,1662.095156499,1536.4352503171,13,5,6,3,8,6,10,3,7,8,4,10,8,"ARI","SXF","IOW","TSC","FRS","SDG","QDC","CDR","TSC","SXF","IOW","ARI","DKC","IOW","SDG","SXF",NA,NA
1733.72571275304,1350.19248304848,1296.3993673443,1463.18108705647,1432.10452350281,1580.67038113701,1686.79128675335,1411.67240160341,1551.32772318284,1362.95996325751,1445.8207947012,1657.09330018895,1528.06097447064,12,3,1,7,6,9,12,5,8,4,7,10,7,"IOW","ARI","SXF","GNB","QDC","DKC","SPK","TSC","TSC","DKC","ARI","GNB","DKC","IOW","CDR","SXF",NA,NA
